Ewe/V1,<I>/mA1,Ewe/V5,<I>/mA5,Ewe/V20,<I>/mA20
-0.198636845,0.196995774,-0.19840765,0.747031099,-0.198006541,1.214020982
-0.198484048,0.197032485,-0.198388547,0.749008209,-0.197834641,1.212142979
-0.198426753,0.196793666,-0.19823575,0.748688013,-0.197834641,1.206348784
-0.198388547,0.196951531,-0.198102042,0.746629285,-0.197700933,1.217519537
-0.198273942,0.19672639,-0.197930142,0.745850246,-0.197681829,1.205209518
-0.198140234,0.196468544,-0.197911039,0.747344164,-0.197586328,1.214397642
-0.198082939,0.196576594,-0.197700933,0.749294005,-0.197452635,1.212336649
-0.197815537,0.196733596,-0.197720036,0.7489707,-0.197452635,1.209200176
-0.197930142,0.196641847,-0.197739139,0.746978435,-0.19728072,1.219673273
-0.197796434,0.196538384,-0.197376221,0.746288536,-0.197070628,1.207514552
-0.197643638,0.196347231,-0.197452635,0.747481438,-0.197032422,1.216515514
-0.197605431,0.196831926,-0.19728072,0.751485352,-0.196917817,1.214397629
-0.197471723,0.197108744,-0.19728072,0.750878624,-0.196745917,1.208649762
-0.19733803,0.198536575,-0.196956024,0.748668133,-0.196726814,1.219752811
-0.197223425,0.197246823,-0.197070628,0.747758335,-0.196593121,1.207505196
-0.197185218,0.197472662,-0.196841419,0.748997443,-0.196478516,1.216443981
-0.196975127,0.197727208,-0.196688622,0.750950919,-0.196383014,1.214764955
-0.196956024,0.197537753,-0.196841419,0.750727015,-0.196287513,1.20887125
-0.196860522,0.197714639,-0.196669519,0.748877655,-0.196287513,1.220178592
-0.196726814,0.197632725,-0.196344808,0.747757764,-0.196134701,1.207844714
-0.196574017,0.197530322,-0.196363911,0.749281532,-0.195943698,1.217152091
-0.196459413,0.197420061,-0.196211115,0.751056373,-0.195886403,1.215359084
-0.196383014,0.197340979,-0.196230203,0.750807852,-0.195790902,1.209627139
-0.196402118,0.19743389,-0.196020111,0.748809674,-0.195733592,1.220976946
-0.196153805,0.197508401,-0.1960392,0.74797257,-0.195599899,1.20877174
-0.196172908,0.197445333,-0.195924595,0.749392061,-0.195504397,1.218007592
-0.1960392,0.197621408,-0.195752695,0.751096698,-0.195370689,1.216259594
-0.195905507,0.197374144,-0.195542589,0.751235679,-0.195408896,1.210112544
-0.1958673,0.197530947,-0.195485294,0.749386009,-0.195294291,1.221446425
-0.195657194,0.197421399,-0.195370689,0.748530712,-0.19496958,1.209442881
-0.195485294,0.197383626,-0.195370689,0.749935081,-0.19496958,1.21809375
-0.195370689,0.197180469,-0.195256084,0.751829777,-0.194893181,1.216061987
-0.195542589,0.197624019,-0.195236996,0.751502903,-0.19485499,1.210648326
-0.195351586,0.197428805,-0.195007786,0.74972159,-0.19479768,1.221711643
-0.195294291,0.197380452,-0.195065081,0.748793212,-0.194568485,1.209595352
-0.195103288,0.197716952,-0.194931388,0.750027149,-0.194663987,1.219034051
-0.195007786,0.198074801,-0.194740385,0.751849589,-0.194339275,1.21682858
-0.194988683,0.197877577,-0.194683075,0.751674575,-0.194320172,1.211255821
-0.194893181,0.197920808,-0.19462578,0.749780938,-0.194110066,1.222262052
-0.194683075,0.197980154,-0.194511175,0.748922529,-0.194052771,1.212635078
-0.194511175,0.19803293,-0.194377482,0.750426881,-0.193957269,1.220890783
-0.194568485,0.198002601,-0.194434777,0.75218371,-0.193919063,1.218860301
-0.194472983,0.198036652,-0.194186479,0.7519653,-0.193823561,1.213189371
-0.194358379,0.198018165,-0.194071874,0.752342263,-0.193632558,1.223994037
-0.194301069,0.19796103,-0.194090977,0.750878624,-0.193670765,1.211932187
-0.194071874,0.199442249,-0.193747163,0.752165552,-0.193479761,1.221118907
-0.194052771,0.19854202,-0.193766266,0.753940549,-0.193460658,1.219146731
-0.193823561,0.198587689,-0.193823561,0.753494711,-0.193250552,1.213524938
-0.193708956,0.198667758,-0.193403363,0.75161026,-0.193231449,1.224740719
-0.193708956,0.198430886,-0.193517953,0.750625173,-0.193040445,1.212314136
-0.193689868,0.198364022,-0.193365157,0.752248146,-0.192925856,1.221430555
-0.193422452,0.198752984,-0.193346053,0.753887664,-0.193002254,1.219530083
-0.193403363,0.198462902,-0.19315505,0.753632086,-0.192868546,1.213859099
-0.19338426,0.198344722,-0.19315505,0.751656259,-0.192696646,1.224772585
-0.19315505,0.19849308,-0.192964047,0.751025221,-0.192582041,1.2128605
-0.193059549,0.198297495,-0.192925856,0.752195316,-0.192429245,1.222984808
-0.192944944,0.198440229,-0.192830354,0.754139934,-0.192391038,1.220559155
-0.193078652,0.198462715,-0.192773044,0.75376756,-0.192295536,1.215205212
-0.192811251,0.197916337,-0.192773044,0.751871633,-0.19214274,1.225959502
-0.192734852,0.198661737,-0.192505643,0.752158312,-0.191989928,1.213857857
-0.192658439,0.198691302,-0.192352846,0.753456197,-0.191818029,1.223267289
-0.192467436,0.199282562,-0.19214274,0.755147478,-0.191894427,1.221205076
-0.192352846,0.198713389,-0.192161843,0.75483348,-0.191779837,1.215555412
-0.192276433,0.198442428,-0.19208543,0.75265368,-0.191779837,1.226261879
-0.192180932,0.198693753,-0.19191353,0.751933522,-0.191646129,1.214198614
-0.192104533,0.198803411,-0.19191353,0.753415023,-0.191397816,1.223487474
-0.192104533,0.198737309,-0.19174163,0.755218678,-0.191416919,1.22154328
-0.191837132,0.198499524,-0.191646129,0.754812629,-0.191302314,1.216117653
-0.191818029,0.198728764,-0.191474229,0.752864953,-0.191187724,1.227271174
-0.191665232,0.198747103,-0.191493317,0.752138387,-0.191206813,1.21488034
-0.191455126,0.198877337,-0.191397816,0.753705719,-0.19101581,1.224098916
-0.191569731,0.198940241,-0.191455126,0.755270836,-0.190863013,1.224507369
-0.191397816,0.198582954,-0.191168621,0.754987425,-0.190729305,1.21803008
-0.191397816,0.198531917,-0.191092223,0.753185516,-0.190652907,1.229072173
-0.191359624,0.19843667,-0.190958515,0.75248581,-0.19067201,1.216827164
-0.191111311,0.198446027,-0.19090122,0.756089108,-0.190519214,1.225803045
-0.190958515,0.198525971,-0.190710217,0.757077248,-0.190404609,1.224055059
-0.190824807,0.199864152,-0.190576509,0.75687942,-0.190328211,1.218255512
-0.190824807,0.199676096,-0.190538302,0.754742875,-0.190194502,1.229365312
-0.190710217,0.199565574,-0.190423712,0.754002841,-0.190270901,1.21689747
-0.19067201,0.199777913,-0.190309107,0.755617338,-0.190003499,1.226307012
-0.190557405,0.199723988,-0.190328211,0.757465453,-0.189869791,1.224194306
-0.190404609,0.199725975,-0.190118104,0.757084845,-0.189640597,1.218897445
-0.190404609,0.199574068,-0.190213606,0.754907639,-0.189564198,1.229463369
-0.190232709,0.199405325,-0.189946204,0.754391627,-0.189621493,1.217389564
-0.190118104,0.199098043,-0.189850703,0.755850554,-0.189468697,1.226291142
-0.189946204,0.199421753,-0.189716995,0.757573277,-0.189296782,1.224564321
-0.189965293,0.199489839,-0.18960239,0.757103835,-0.18925859,1.219356274
-0.189869791,0.19945614,-0.189678788,0.755187581,-0.189315885,1.230171653
-0.189736098,0.199455227,-0.189506888,0.754534541,-0.189143986,1.218075243
-0.189525992,0.199597701,-0.18937318,0.756107521,-0.189010277,1.227405081
-0.18960239,0.199665204,-0.189334989,0.758001127,-0.188876584,1.225330922
-0.189449593,0.199475713,-0.189086676,0.757559559,-0.188781083,1.219824471
-0.18943049,0.199660295,-0.18920128,0.755578209,-0.188819274,1.230855967
-0.18925859,0.199788404,-0.188991174,0.754913114,-0.188609168,1.218479646
-0.189086676,0.199775003,-0.189067587,0.756459141,-0.188551873,1.227535042
-0.189029381,0.199818334,-0.188781083,0.758178965,-0.18853277,1.225706245
-0.188952982,0.199732058,-0.188628271,0.757666435,-0.18836087,1.220222329
-0.188857481,0.199680468,-0.188551873,0.755822704,-0.187978864,1.231160971
-0.188761979,0.199716781,-0.188456371,0.755103182,-0.188227162,1.218866939
-0.188570976,0.199742825,-0.18836087,0.75666949,-0.188074365,1.228134538
-0.18859008,0.199609681,-0.188341767,0.758394339,-0.18795976,1.226178405
-0.188303575,0.199802882,-0.18818897,0.758021509,-0.187806964,1.220457042
-0.188284472,0.19976707,-0.187978864,0.756008587,-0.187749654,1.234109183
-0.188169867,0.199800097,-0.18801707,0.755248433,-0.187654153,1.221063105
-0.188074365,0.199726399,-0.18795976,0.75691802,-0.187386751,1.230094656
-0.187978864,0.199854059,-0.187749654,0.758767522,-0.187310353,1.228068228
-0.187883362,0.199770655,-0.187577754,0.760280486,-0.187348559,1.222208967
-0.187826067,0.199872395,-0.187558651,0.757750881,-0.187157542,1.233522927
-0.187635064,0.201308609,-0.187367648,0.757053072,-0.187157542,1.22111355
-0.187615961,0.200956033,-0.187405854,0.758641271,-0.187004745,1.230605329
-0.187444061,0.200812421,-0.18729125,0.760264195,-0.186909243,1.228443593
-0.187367648,0.200399063,-0.187214851,0.759785532,-0.186775535,1.222881402
-0.18729125,0.200476259,-0.18711935,0.757819744,-0.186756447,1.233904861
-0.187157542,0.200561998,-0.186966538,0.757102344,-0.186622739,1.221411914
-0.187081143,0.200382199,-0.18671824,0.758566293,-0.186489031,1.230578765
-0.18706204,0.200651822,-0.18671824,0.760312988,-0.186393529,1.229028451
-0.186985642,0.200268705,-0.186680034,0.75978977,-0.186450839,1.223195704
-0.186756447,0.200312722,-0.186680034,0.75793215,-0.186107025,1.234135643
-0.186794639,0.200443979,-0.186489031,0.757249869,-0.186107025,1.22216395
-0.186603636,0.199981507,-0.186393529,0.758870248,-0.186145231,1.231398319
-0.186469942,0.199809164,-0.186317131,0.760523019,-0.185916021,1.229532366
-0.186412632,0.200146703,-0.186126128,0.760058745,-0.185801432,1.223933091
-0.186374441,0.200186174,-0.186030626,0.758132969,-0.185725018,1.23503754
-0.186259836,0.200137659,-0.185973331,0.757662332,-0.185667723,1.222659921
-0.186068833,0.20021147,-0.185916021,0.759007892,-0.185457617,1.231850651
-0.186030626,0.200476246,-0.185725018,0.760972702,-0.185381219,1.23012652
-0.185858727,0.200650335,-0.185686827,0.760388368,-0.185247511,1.224100195
-0.185763225,0.201022424,-0.185514927,0.75820257,-0.185113817,1.235192666
-0.18564862,0.200991396,-0.185495824,0.757458605,-0.185113817,1.223126752
-0.185591325,0.200694729,-0.185534015,0.759159458,-0.184903711,1.232350623
-0.185610428,0.200802078,-0.185304821,0.760626829,-0.184922814,1.230345339
-0.185534015,0.200713841,-0.185094714,0.760293415,-0.184865505,1.224910468
-0.185247511,0.200562935,-0.184980109,0.758188802,-0.1847509,1.236140947
-0.185152009,0.200419373,-0.185056508,0.757606402,-0.184598103,1.223750105
-0.185152009,0.200746804,-0.184865505,0.759095138,-0.184445307,1.235040203
-0.185037404,0.201042134,-0.184846401,0.760929687,-0.184349805,1.232615821
-0.184770003,0.200563346,-0.1847509,0.760469401,-0.184311599,1.226996675
-0.184827313,0.20033903,-0.184598103,0.758738965,-0.184254304,1.237733699
-0.184770003,0.200804602,-0.184521705,0.759962241,-0.184082389,1.225631927
-0.184693605,0.200995842,-0.184368894,0.761151008,-0.183986887,1.234682048
-0.184521705,0.202723862,-0.1842352,0.762687868,-0.183910489,1.23262647
-0.184349805,0.202011676,-0.184120595,0.762142202,-0.183929592,1.227365352
-0.184368894,0.20227689,-0.184025094,0.760036807,-0.183643088,1.238195176
-0.184311599,0.201938615,-0.184025094,0.759671734,-0.183547586,1.225720868
-0.1840633,0.201544792,-0.183910489,0.761030392,-0.18339479,1.234926105
-0.183967799,0.201443264,-0.183795884,0.762665195,-0.183471188,1.232979208
-0.183948696,0.201481412,-0.183719486,0.762174813,-0.18339479,1.227578896
-0.183738589,0.201790133,-0.183547586,0.760391676,-0.183241978,1.238427319
-0.183738589,0.202315188,-0.183566689,0.759876293,-0.183261082,1.226112093
-0.183719486,0.202419888,-0.183432981,0.761339215,-0.183146477,1.235388987
-0.183528483,0.202542039,-0.183356583,0.76281702,-0.18293637,1.23393144
-0.18339479,0.202683115,-0.183280185,0.762347785,-0.182764471,1.228125302
-0.18333748,0.202598174,-0.183108285,0.760279396,-0.182707176,1.23932646
-0.18333748,0.202566161,-0.18299368,0.759808976,-0.182611674,1.227108014
-0.183070078,0.202084525,-0.182917267,0.76154065,-0.182439759,1.236129016
-0.18293637,0.201835439,-0.182840869,0.763135363,-0.182439759,1.234553431
-0.182879075,0.201790519,-0.182630762,0.762773774,-0.182191461,1.22869948
-0.182802677,0.201654266,-0.182477966,0.760755154,-0.18209596,1.239921962
-0.182745367,0.201713785,-0.182592571,0.760194946,-0.182153255,1.227314979
-0.182554364,0.20111472,-0.182420671,0.761953952,-0.182019562,1.236517561
-0.182573467,0.201033378,-0.182306066,0.763484553,-0.18192406,1.234776273
-0.182439759,0.201329468,-0.182153255,0.763035194,-0.181943163,1.229229964
-0.182363361,0.201769833,-0.18209596,0.760985103,-0.181675747,1.240213737
-0.182344258,0.201367642,-0.182000458,0.760510394,-0.181580245,1.227704858
-0.182134166,0.2013047,-0.18186675,0.762124039,-0.181446552,1.236916805
-0.182115063,0.201016928,-0.181828558,0.763697011,-0.181446552,1.235448586
-0.181885853,0.20161357,-0.181771249,0.763153273,-0.181351051,1.231971254
-0.181809455,0.20233691,-0.181542054,0.76112559,-0.181140944,1.242526648
-0.18169485,0.20221492,-0.181580245,0.760652848,-0.181064546,1.230017769
-0.181580245,0.202380892,-0.181446552,0.762314208,-0.180949941,1.239269507
-0.181484744,0.202229035,-0.181331947,0.766179585,-0.180873543,1.237231039
-0.181370154,0.201844968,-0.181102738,0.764895715,-0.180797145,1.231373166
-0.181198239,0.203249903,-0.181121841,0.762880152,-0.180835336,1.242713692
-0.181198239,0.203225597,-0.181064546,0.762169326,-0.18062523,1.230214087
-0.181140944,0.203049283,-0.180835336,0.763630529,-0.180491537,1.239199132
-0.181140944,0.202988726,-0.180797145,0.765208984,-0.180338725,1.237647536
-0.180969045,0.202775539,-0.18062523,0.764727909,-0.180243224,1.231853209
-0.180797145,0.202218619,-0.180510625,0.762825108,-0.180319622,1.243220302
-0.180758938,0.202140623,-0.18062523,0.762251394,-0.180147722,1.230649012
-0.180606127,0.202365227,-0.180510625,0.763873211,-0.179994926,1.239871539
-0.180548832,0.202217644,-0.18028143,0.765532762,-0.179918528,1.238176614
-0.180434227,0.202137137,-0.180147722,0.764959062,-0.179899424,1.232444778
-0.18028143,0.202078179,-0.180033118,0.762799166,-0.179670215,1.245006668
-0.18028143,0.202075093,-0.180052221,0.762671311,-0.179670215,1.232239231
-0.180128619,0.201810129,-0.179880321,0.764607638,-0.179460108,1.241274692
-0.180014029,0.201746975,-0.179651111,0.766163245,-0.179326415,1.239761482
-0.179937616,0.201834852,-0.179803923,0.766683188,-0.179250017,1.23365024
-0.179746613,0.201710651,-0.179517418,0.764325585,-0.17921181,1.245076915
-0.179651111,0.202989337,-0.179498315,0.763842485,-0.179135412,1.232435495
-0.179670215,0.202831985,-0.179288208,0.765484436,-0.179116309,1.24181583
-0.179536521,0.202882174,-0.179269105,0.766914536,-0.178829804,1.23959442
-0.179364607,0.202876103,-0.179173604,0.766480749,-0.178829804,1.234121044
-0.179154515,0.202857268,-0.179116309,0.764455618,-0.178696096,1.245250737
-0.179097205,0.202892157,-0.179078102,0.763891837,-0.178619698,1.233020286
-0.179135412,0.202576465,-0.178944409,0.765574725,-0.178409591,1.241675225
-0.178982601,0.20305689,-0.178810701,0.767111281,-0.178333193,1.240293254
-0.178810701,0.202792315,-0.178466901,0.766547972,-0.178256795,1.234455332
-0.178829804,0.20290657,-0.178562403,0.764716306,-0.178199485,1.245789143
-0.178562403,0.20290952,-0.178524196,0.764183645,-0.178065792,1.235957863
-0.178829804,0.20285512,-0.178447798,0.765793252,-0.178008482,1.243968224
-0.178581491,0.202647578,-0.17831409,0.767319294,-0.177893892,1.2422813
-0.178428695,0.202630528,-0.178237692,0.766598211,-0.177683786,1.236587852
-0.178409591,0.202492113,-0.178046688,0.76691124,-0.177664682,1.247663106
-0.178199485,0.20262257,-0.17797029,0.765869053,-0.177569181,1.235113144
-0.17814219,0.204052839,-0.177874789,0.767422423,-0.177435473,1.244289167
-0.177989393,0.203471077,-0.177683786,0.768928358,-0.177378178,1.242709627
-0.177874789,0.203647847,-0.177645579,0.767969639,-0.177378178,1.236490992
-0.17779839,0.203521026,-0.177588284,0.766064667,-0.17724447,1.247830165
-0.177664682,0.203513567,-0.177378178,0.765770026,-0.176938877,1.235607771
-0.177569181,0.203733989,-0.177378178,0.76755794,-0.177015275,1.244741472
-0.177511886,0.203551029,-0.177187175,0.769039655,-0.176881567,1.242795919
-0.177301779,0.203386396,-0.177034378,0.768204464,-0.176747873,1.237091767
-0.177263573,0.202909979,-0.177034378,0.76625555,-0.176633269,1.248347426
-0.177263573,0.203074153,-0.17707257,0.765981242,-0.176652372,1.236016278
-0.177053466,0.203149338,-0.176843375,0.767476289,-0.176461369,1.245062354
-0.176938877,0.203096387,-0.176747873,0.76893652,-0.176365852,1.24347758
-0.176805168,0.203246218,-0.176633269,0.768365285,-0.176213056,1.237617038
-0.176862463,0.203342277,-0.176709667,0.766440533,-0.176155761,1.249055584
-0.17667146,0.203579773,-0.176480457,0.766175141,-0.176136658,1.236612998
-0.176614165,0.203625065,-0.176365852,0.767781539,-0.175907448,1.2453396
-0.176423162,0.203856615,-0.176174849,0.769347691,-0.17583105,1.244088908
-0.176346764,0.204108537,-0.176155761,0.768792097,-0.175888345,1.238557336
-0.176270351,0.204203519,-0.176193953,0.766655401,-0.175678253,1.249303592
-0.176193953,0.204258956,-0.175907448,0.766269007,-0.175640047,1.237075912
-0.176155761,0.204259067,-0.176060259,0.767958737,-0.17548725,1.245948337
-0.175926551,0.204130396,-0.175773755,0.769475302,-0.175468147,1.244775976
-0.17583105,0.204357835,-0.175678253,0.768624225,-0.175219834,1.238574487
-0.175735548,0.204211989,-0.175468147,0.766713349,-0.175296247,1.249843357
-0.17565915,0.203873338,-0.175468147,0.766411992,-0.174990639,1.2377788
-0.175582752,0.203971833,-0.175334439,0.768362966,-0.175086141,1.246622083
-0.175506338,0.203765816,-0.17525804,0.769541795,-0.174761429,1.247350119
-0.175391749,0.203589477,-0.175181642,0.769009846,-0.174780533,1.240790591
-0.175238937,0.203168099,-0.175086141,0.767094571,-0.174627736,1.252044896
-0.175181642,0.203125041,-0.175009742,0.766717219,-0.174494028,1.239433907
-0.175009742,0.203265804,-0.175009742,0.770515554,-0.174551323,1.248315563
-0.174933329,0.203340528,-0.174723238,0.771552398,-0.174455822,1.246891292
-0.174837828,0.204551199,-0.174704134,0.77083886,-0.174303025,1.241020071
-0.174799636,0.204331578,-0.174474925,0.768624756,-0.174207523,1.252149704
-0.174627736,0.204546128,-0.174532235,0.768245614,-0.174054712,1.239549297
-0.174532235,0.204360033,-0.174436733,0.770036952,-0.173997417,1.249519581
